id,user,text,processed_text
1468826895,ivormurray,Trying hard to resist eating the kids' Easter Eggs  ,tri hard resist eat kid easter egg
1468827176,nicksterdam,man i shouldn't have put cheese on that crab salad sandwich... ,man put chees crab salad sandwich
1468827286,Nelly6_8,feeling down today ,feel today
1468827292,gavlp,@paul_a_smith Well done - if u get that MP4 version pls can you make it available as a download somewhere - some of us didnt get to c it ,well done u get version pls make avail download somewher us didnt get c
1468827823,star_scapes,Fuck fuck fuck fuck fuck fuck fuck I got the job that I didn't want and I have to take it ,fuck fuck fuck fuck fuck fuck fuck i got job i want i take
1468827963,Kelsey_Gray,Went to HPFZ and page came up saying the domain has expired.. I'm..freaking out right now. ,went hpfz page came say domain expir i freak right
1468828003,hollieleanne,@RobynBobbin You could have been me for today. Work was absolutely bloody terrible. I was ready to call it quits.. ,you could today work absolut bloodi terribl i readi call quit
1468828297,JoanneDuran,@gjarnling woops! you did get it and replied!! I am having a dumb day i guess  x,woop get repli i dumb day guess x
1468828447,Jasminexoxo,a level maths is too hard  i need help,level math hard need help
1468828452,katieparsons,Sick in bed. Googled 'snot'. Still don't understand why it's decided to take up April lodgings in my skull. ,sick bed googl snot still understand decid take april lodg skull
1468828734,ScarlettDaggers,I thought i'd managed to dodge the cold going around work but woke up this morning feeling like i'd swallowed a cheese grater ,i thought manag dodg cold go around work woke morn feel like swallow chees grater
1468828763,leiron,says everything still hurts.  http://plurk.com/p/n19ve,say everyth still hurt
1468828842,CarterHH,wow - great day - SUN SUN SUN but have to work now ,wow great day sun sun sun work
1468828915,takemeorleaveme,is really really missing him... ,realli realli miss
1468829216,ingridk,I thought @twooting would be all about Twitter in Tooting.  I'm disappointed.  ,i thought twoot would twitter toot i disappoint
1468829425,mancunianlad,@DanceofLife hiya which slides do you mean? Your contact photo in B/W? Had minor crisis too and had to replace all contacts so no photos ,hiya slide mean your contact photo b w had minor crisi replac contact photo
1468829444,desipage,My groat feels like it's getting sore ,my groat feel like get sore
1468829467,ms_dan,@cjoneill hurrah! @gutters gave the coffee a miss today ... he was regreting that decisioin by mid-morning - no sleep for new dads ,hurrah gutter gave coffe miss today regret decisioin mid morn sleep new dad
1468829498,Claudlaar,"@schizdazzle actually it done it all its self. it jumped off my lap, I did try to stop it ",actual done self jump lap i tri stop
1468829780,colleen33,School...  but at least theres only 2 more days till break!,school least there day till break
1468829785,JessiEngel,@sabret00the uh uh... poor Paul.  ...hows the weather in good ole LDN town? Heading ur way on friday.,uh uh poor paul how weather good ole ldn town head ur way friday
1468830212,melanieleonard,@kyelko lol I bet. don't want to go to work  xx,lol i bet want go work xx
1468830248,randomoniam,@TownHallSteps1 Maybe if you did an AA Show ,mayb aa show
1468830338,Cymon,@stevengsaunders I miss Taco Bell toooooo.  There should be WAY more Taco Bell franchises. ,i miss taco bell toooooo there way taco bell franchis
1468830838,IAmTheAnt,"@miss_leesa Me, too. *sigh*   We need to move somewhere cold... in the country... &amp; become florists... with a good bookstore nearby...",me sigh we need move somewher cold countri amp becom florist good bookstor nearbi
1468830873,mrberro,ewwww presentation ,ewwww present
1468830886,rochlatinsky,this weather seriously impeded my shoe choice today ,weather serious imped shoe choic today
1468830953,Lauraaacrook,Bored  I think i may watch the dark knight.,bore i think may watch dark knight
1468830972,joeyfrsh2dth,off work yay Im so tired ,work yay im tire
1468831042,andypandy088,@lizzy1e Just out of interest how much RAM does that laptop have? Vista is very memory hungry... ,just interest much ram laptop vista memori hungri
1468831464,felloff,Bbutton ring fell off  needa replace one asap: Bbutton ring fell off  needa replace one asap,bbutton ring fell needa replac one asap bbutton ring fell needa replac one asap
1468831472,MikeTreat,@katieparsons  maybe it's a sign to listen to Snot!? LOVE YA. x,mayb sign listen snot love ya x
1468831504,SamiPineapple,This is a bad time to be hooked on Twilight..........11 assignments due by May 29th ,this bad time hook twilight assign due may
1468832084,kym_rogers,I lost my voice.  if anyone finds it please let me know.,i lost voic anyon find pleas let know
1468832538,nohemitino,in super taco. I have to walk to school.  and im testing today! DX,super taco i walk school im test today dx
1468832668,SooYong,@mileycyrus how come you never reply to me? ,come never repli
1468832783,BellaLinds,just a little more sleep please ,littl sleep pleas
1468832820,witchescupboard,@Reivanna sorry to hear it Reivanna  chronic ones I assume?,sorri hear reivanna chronic one i assum
1468833057,alexandrakeech,My first TimTam in over a year has gone down verrrrry well. I miss Australia ,my first timtam year gone verrrrri well i miss australia
1468833107,Becky87772,"Getting ready to head out, doing my cousins hair for her and then the dentist ugh to have yet another tooth yanked out  lord help me lol",get readi head cousin hair dentist ugh yet anoth tooth yank lord help lol
1468833415,kaaaaar,MY FLAT IRON MELTED MY GLASSES ,my flat iron melt my glass
1468833426,misslily888,"just found out I got ripped off by a fraudster bookseller in the US..signed 1st ed John Irving novel, my arse ",found i got rip fraudster booksel us sign ed john irv novel ars
1468833519,beckwah,to tell you something? hmm ,tell someth hmm
1468833521,herbertism,had a long re-charging sleep last nite but wif nightmares  | one last night in medan.....,long charg sleep last nite wif nightmar one last night medan
1468833571,adamcurry,"@marcofrissen Pine with IMAP is slow with gmail, and the inbox gets closed from time to time, big hassle ",pine imap slow gmail inbox get close time time big hassl
1468833927,swimmingfishy,Going to school and enjoying my last day as a 16 year old  but  too,go school enjoy last day year old
1468834078,bitchville,"@KevAnthony let me give you a hug, its cold here too ",let give hug cold
1468834104,drunkenbones,@petrilude I'm so worried about it!! No Robert Englund...how can it be any good?? I loved that movie ,i worri no robert englund good i love movi
1468834329,sleepyworm,#dreams Had to speak at night honoring michelle obama as fashion icon. Did so wearing her clothes. Got pee on them while changing. ,dream had speak night honor michell obama fashion icon did wear cloth got pee chang
1468834418,Trivs,"g'mornin all...dont wanna go into work 2day, I think i might still be sick, which isn't pretty after last week  BTW END THE FED HR1207!",g mornin dont wan na go work i think might still sick pretti last week btw end the fed
1468834681,monnie,"@Tarale yeah, internet is shaped here too. and i can't do ANYTHING ",yeah internet shape anyth
1468834721,LaMiaVerita,@MarthaStewart I wish I had a tech guy. ,i wish i tech guy
1468834985,pompon,cannot unlock espresso ,unlock espresso
1468835143,traceyfin,is not feeling to good 2day ,feel good
1468835191,babbelientje,@annelynnn i know ,know
1468835218,SamiPineapple,This is a bad time to be hooked on Twilight..........11 assignments due by May 29th ,this bad time hook twilight assign due may
1468835343,lindapare,"@craftjuice thank you. Since I can only use the url once, I won't be able to add individual items  ",thank sinc i use url i abl add individu item
1468835517,marceldaems,"@wiredvijay At work, and actually working close with Ugam (India) or the moment. Bad news is they are about tolay off 30 people here ",at work actual work close ugam india moment bad news tolay peopl
1468835716,Geekpie,"@tangledtara I'm actually salivating! NEED SWEETIES, chubb says no ",i actual saliv need sweeti chubb say
1468836069,Miamoodles,is going to curl up with a cup of tea and a book and hope she feels better soon ,go curl cup tea book hope feel better soon
1468836295,jer1990,huh? I thought Hells Kitchen was a Ramsay thing. Who's this nobody guy? Get Ramsay back. ,huh i thought hell kitchen ramsay thing who nobodi guy get ramsay back
1468836429,VirtualTakeover,"So U may all ask wht is going on over in the VT camp. Well as Chucko is away skiing god knows whr. Myself, jack &amp; mike R left behind ",so u may ask wht go vt camp well chucko away ski god know whr myself jack amp mike r left behind
1468836487,Purplekate,"@edibow No it wasnt a super hero it was slimer from goast busters, i have it too ",no wasnt super hero slimer goast buster
1468836530,Micc_x,"@bradiewebbstack :O socks and showers? they dont mix, trusst me. they get wet and you cant wear them anymoreee  its miserable",o sock shower dont mix trusst get wet cant wear anymoree miser
1468836752,_EmilyYoung,@vamp_queen awwww ,awwww
1468836805,xSTEx,@amiefoley Yeah ,yeah
1468836809,GonzoStreaming,@jaybranch Oh thats great ,oh that great
1468836832,Iwakuralain,@sage_rules I wish it were that easy bro.  I am srsly down over this.  I couldn't even finish my yummy oatmeal today ,i wish easi bro i srsli i even finish yummi oatmeal today
1468837102,karven,one word to sum up today-  oh wow its not even a bloody word.,one word sum today oh wow even bloodi word
1468837230,bibstha,@asheshwor How? I donot understand ,how i donot understand
1468837239,samozzy,"Just going to go for a review of the GadgetShows top 5 freeware might get some of them,despite the fact half of them are poor ",just go go review gadgetshow top freewar might get despit fact half poor
1468837361,KellyKB,"Good morning fellow tweets, there is allot of spamers on here.    but thats ok, I'll just get rid of them.",good morn fellow tweet allot spamer that ok i get rid
1468841337,ipathia,"@CathySavels oh, no  I've been there as well... the brother of one of mine, but I still see him sometimes around where I live ",oh i well brother one mine i still see sometim around i live
1468841431,vamp_queen,@_EmilyYoung ,
1468841557,joeytesmer,"Really cold and miserable morning. Didn't get a workout in last night or this morning, this sucks ",realli cold miser morn didn get workout last night morn suck
1468841579,RosalieCullen,@MarieMoM Today is the last day and if I go I will just get a zero anyway because Im just not prepared at all ,today last day i go i get zero anyway im prepar
1468841700,Drumclog,@Abmac88 I hope that Motte's performance is not an indication of what is to come. ,i hope mott perform indic come
1468842021,Annalese,Watched a movie... feeling sleepy but know that when i actually get up from the lounge and move to bed I'll be wide awake ,watch movi feel sleepi know actual get loung move bed i wide awak
